ID,LIMIT_BAL,MARRIAGE,EDUCATION,SEX,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,TARGET
6971,60000,2,1,2,46,2802,0,0,0
6972,60000,2,3,2,42,1507,0,11305,0
6973,50000,2,2,1,42,15519,19520,21103,0
6974,1.00E+05,1,2,1,48,96310,78965,74289,0
6975,180000,2,2,2,46,4000,6028,6028,0
6976,150000,2,2,2,49,508,1155,1868,0
6977,350000,1,4,2,41,355310,337523,342288,0
6978,340000,2,3,2,48,0,0,0,0
6979,620000,2,3,2,41,1966,35703,1241,0
6980,50000,2,2,2,45,50029,48347,49268,0
6981,220000,2,3,2,43,2731,3403,5990,0
6982,370000,1,1,2,45,5886,4821,6823,0
6983,30000,2,2,2,45,174,1995,3530,0
6984,190000,2,3,2,44,8010,922,3200,0
6985,10000,2,1,1,46,4797,6457,6154,0
6986,4.00E+05,1,3,2,46,3616,0,3328,0
6987,440000,1,2,2,44,70548,42651,0,0
6988,580000,1,3,1,37,9238,0,1758,0
6989,170000,1,2,2,43,326,326,326,0
6990,30000,2,3,2,46,3924,4972,5873,0
6991,360000,2,3,1,54,2010,2936,640,0
6992,2.00E+05,1,1,2,49,187610,188072,166668,0
6993,5.00E+05,2,3,1,48,4814,12939,19502,0
6994,110000,2,3,1,51,64767,67724,49104,0
6995,80000,2,2,1,45,0,0,0,0
6996,120000,2,3,2,51,18955,18973,18204,0
6997,80000,1,2,1,43,37712,38713,39750,0
6998,280000,2,3,1,45,-1,-1,-1,0
6999,310000,2,3,1,47,995,988,993,0
7000,30000,2,2,1,46,19992,21055,22120,0
7001,5.00E+05,2,2,1,48,71731,75357,62407,0
7002,50000,2,2,2,46,50867,51486,48869,0
7003,150000,1,1,2,48,3644,875,2162,0
7004,70000,2,3,1,43,134781,69502,117846,0
7005,280000,2,3,2,49,6494,28723,9432,0
7006,2.00E+05,1,3,2,41,12367,13732,1513,0
7007,60000,2,3,1,43,31462,31499,16773,0
7008,490000,1,1,1,43,108157,107692,108590,0
7009,50000,2,2,1,44,40710,42736,43751,0
7010,1.00E+05,2,1,1,42,20116,19319,16356,0
7011,160000,2,3,2,47,146433,107604,89902,0
7012,140000,1,2,1,43,70649,72069,74140,0
7013,50000,2,2,1,48,1530,750,1140,0
7014,50000,2,1,2,40,40527,42066,41126,0
7015,5.00E+05,2,3,2,45,113466,116857,116402,0
7016,170000,2,1,1,42,167077,170965,172541,0
7017,2.00E+05,1,3,2,44,10118,2105,483,0
7018,140000,1,2,2,50,41547,40925,36775,0
7019,240000,2,2,1,41,226047,230787,236518,0
7020,120000,1,3,1,44,1082,632,1350,0
7021,30000,1,2,2,42,390,780,390,0
7022,80000,1,2,2,45,4762,3235,1970,0
7023,30000,2,2,2,41,22167,22474,18180,0
7024,130000,1,1,2,52,132571,-829,-829,0
7025,4.00E+05,1,1,1,47,145801,134269,100229,0
7026,280000,2,2,1,49,106907,110550,113877,0
7027,120000,1,3,2,42,0,0,0,0
7028,360000,1,3,2,45,0,0,0,0
7029,290000,2,3,2,44,578,7124,7620,0
7030,20000,1,1,1,40,19522,23249,16668,0
7031,90000,2,2,1,46,43314,44354,45372,0
7032,3.00E+05,1,3,1,45,32643,33427,32591,0
7033,290000,1,3,1,50,170953,170747,171002,0
7034,70000,2,2,2,48,44830,46185,47208,0
7035,180000,2,3,1,44,13895,14385,13190,0
7036,1.00E+05,2,2,2,42,24110,10497,20159,0
7037,160000,1,2,2,50,31666,31865,32691,0
7038,50000,2,3,1,45,4999,5913,7315,0
7039,250000,2,3,1,39,777,-3,772,0
7040,50000,2,3,1,39,13185,5070,6815,0
7041,2.00E+05,2,1,2,43,7930,5790,9853,0
7042,30000,2,2,1,49,29770,27400,28935,0
7043,380000,1,3,2,47,6614,54457,47872,0
7044,50000,2,1,1,45,40151,38951,28984,0
7045,50000,1,1,1,42,7839,8761,8472,0
7046,40000,1,2,2,53,39940,40581,40543,0
7047,320000,2,2,1,45,29668,30282,30737,0
7048,290000,2,2,2,37,0,1591,0,0
7049,5.00E+05,2,2,2,53,374776,26890,12866,0
7050,50000,2,2,2,42,26159,27222,27954,0
7051,240000,1,2,1,42,11278,14070,15535,0
7052,80000,2,3,1,47,2109,1257,466,0
7053,20000,2,2,1,37,15221,17847,18483,0
7054,80000,1,2,2,47,0,0,0,0
7055,50000,1,2,1,43,13917,16695,21320,0
7056,3.00E+05,1,2,1,47,163033,140472,96234,0
7057,30000,2,1,1,50,11064,10030,9019,0
7058,120000,2,3,1,49,880,880,880,0
7059,50000,2,3,1,45,41761,44689,47613,0
7060,80000,1,1,2,40,80260,82116,80299,0
7061,30000,2,1,2,49,15947,15410,14881,0
7062,70000,2,2,1,41,66888,69306,24348,0
7063,70000,2,3,2,46,66867,66502,54263,0
7064,350000,2,3,1,42,10900,10478,-22,0
7065,2.00E+05,1,1,2,50,34760,37871,39879,0
7066,450000,2,2,2,42,12050,13500,6350,0
7067,20000,2,1,2,46,5103,3773,10132,0
7068,50000,1,1,1,47,35713,15392,16099,0
7069,240000,2,2,1,43,47379,49274,51171,0
7070,140000,2,4,2,45,91485,78704,79449,0
7071,50000,2,3,1,49,22551,18975,18830,0
7072,340000,1,3,2,44,0,544,4881,0
7073,110000,1,2,2,46,93466,87748,109517,0
7074,180000,2,3,2,47,64008,3414,3844,0
7075,360000,2,3,2,43,0,0,0,0
7076,40000,2,3,1,39,33075,34221,35866,0
7077,40000,2,2,2,39,37423,40742,38582,0
7078,20000,1,2,2,48,18931,18329,19441,0
7079,20000,2,3,1,45,14697,11983,4098,0
7080,180000,2,2,1,42,134168,120734,124730,0
7081,450000,1,3,2,47,2663,3146,3246,0
7082,250000,2,3,1,43,2729,2538,6244,0
7083,340000,1,2,2,51,284099,286067,290374,0
7084,5.00E+05,2,3,1,47,0,0,399,0
7085,210000,2,3,2,40,0,0,0,0
7086,320000,2,3,2,51,227927,218565,223284,0
7087,120000,1,3,2,44,-110,16390,0,0
7088,2.00E+05,2,1,1,48,195507,182942,176158,0
7089,1.00E+05,1,2,2,49,1962,4911,5933,0
7090,130000,1,1,2,39,40331,43929,45816,0
7091,260000,1,3,2,43,0,0,0,0
7092,290000,1,2,1,43,209265,215887,220787,0
7093,250000,2,3,2,42,93163,96024,90901,0
7094,30000,2,2,2,41,27376,27639,27788,0
7095,50000,1,2,2,42,51377,50253,50047,0
7096,230000,2,3,2,50,49279,4646,5419,0
7097,380000,2,2,1,48,194314,179206,193992,0
7098,50000,1,3,1,46,34384,35503,38931,0
7099,2.00E+05,1,3,2,47,-200,-200,-200,0
7100,230000,2,2,1,46,11343,17143,17150,0
7101,2.00E+05,1,2,2,44,6981,678,1287,0
7102,180000,1,2,2,42,65710,58159,60188,0
7103,4.00E+05,2,3,2,46,203,767,664,0
7104,230000,1,4,2,48,4793,6277,3433,0
7105,1.00E+05,1,2,2,44,23384,22722,24909,0
7106,20000,1,1,2,41,10665,637,11869,0
7107,350000,1,3,2,48,7914,4221,23907,0
7108,280000,1,2,2,41,256675,253682,260274,0
7109,80000,2,3,2,46,8766,4777,0,0
7110,310000,2,2,2,41,203519,182513,161002,0
7111,50000,2,3,1,44,31170,20413,13738,0
7112,390000,2,2,1,46,65354,70758,70791,0
7113,80000,2,2,2,46,77479,77057,78102,0
7114,50000,2,3,1,44,37570,36705,37215,0
7115,260000,1,2,2,45,134736,135593,120909,0
7116,260000,1,2,2,44,195465,199338,203651,0
7117,280000,2,4,2,44,4567,5724,7184,0
7118,150000,2,2,1,46,149931,152915,149867,0
7119,5.00E+05,2,2,2,49,319082,0,300165,0
7120,1.00E+05,1,1,2,45,2178,4944,4709,0
7121,180000,2,3,1,43,17426,29047,30572,0
7122,250000,2,3,2,39,4673,16014,4063,0
7123,210000,1,2,2,46,134664,136326,135173,0
7124,280000,1,3,1,43,0,0,0,0
7125,50000,2,3,1,51,9159,10474,10184,0
7126,50000,1,1,1,50,10825,11377,10760,0
7127,120000,1,2,2,36,1686,657,2179,0
7128,50000,2,2,1,45,0,0,0,0
7129,280000,2,3,2,45,0,0,0,0
7130,3.00E+05,2,2,2,42,297890,216495,221737,0
7131,340000,2,1,2,48,49467,50551,53490,0
7132,50000,1,2,2,56,10929,13262,14273,0
7133,2.00E+05,1,2,1,45,208835,202673,193898,0
7134,60000,2,3,2,45,0,3947,5691,0
7135,230000,1,3,2,42,3240,0,0,0
7136,20000,2,2,1,43,6111,10479,10167,0
7137,50000,2,2,1,45,48536,41045,41532,0
7138,220000,2,3,1,42,792,396,396,0
7139,5.00E+05,2,3,2,42,161716,143382,123316,0
7140,20000,2,3,1,46,5565,6841,7853,0
7141,240000,1,3,1,48,67120,68473,69899,0
7142,20000,2,2,1,50,10768,12087,13115,0
7143,1.00E+05,1,2,2,51,65917,67673,66292,0
7144,160000,1,3,2,51,24411,7944,1080,0
7145,120000,2,2,2,36,4180,5100,0,0
7146,140000,2,2,2,41,176,395,1204,0
7147,460000,2,3,2,48,89095,93634,111899,0
7148,50000,2,2,2,45,50099,17402,19111,0
7149,90000,2,2,1,42,64497,49929,41498,0
7150,260000,1,2,1,49,3814,2688,500,0
7151,110000,1,2,2,43,102884,100388,104529,0
7152,130000,1,3,1,47,23970,23181,18912,0
7153,70000,2,3,2,47,70888,63903,65248,0
7154,110000,1,2,2,43,9787,-1256,65064,0
7155,240000,2,3,1,46,116058,117196,121245,0
7156,30000,2,2,1,42,25724,29638,27000,0
7157,180000,2,2,2,41,180373,176063,175324,0
7158,280000,1,2,2,49,207966,209146,213900,0
7159,1.00E+05,2,3,2,48,100296,97239,98386,0
7160,20000,2,1,1,47,9186,9459,10102,0
7161,50000,2,3,2,45,11684,45135,34539,0
7162,140000,1,1,2,45,1247,1654,840,0
7163,360000,2,2,2,50,158277,203726,293675,0
7164,50000,2,2,1,48,23051,18190,12521,0
7165,2.00E+05,2,3,2,44,0,0,0,0
7166,50000,2,3,1,41,49654,49917,25239,0
7167,30000,1,2,2,46,3656,0,0,0
7168,140000,2,3,2,49,149389,145757,144229,0
7169,1.00E+05,1,2,1,46,11574,14570,16045,0
7170,460000,2,3,2,41,14460,8869,21494,0
7171,30000,2,1,2,47,27838,30715,29322,0
7172,2.00E+05,1,2,2,42,326,645,586,0
7173,10000,2,2,1,49,5365,5731,6095,0
7174,170000,2,2,2,40,10072,2417,199,0
7175,50000,2,3,1,42,18164,19456,20486,0
7176,320000,1,2,2,44,2555,7065,648,0
7177,220000,1,1,2,45,120622,111593,99170,0
7178,270000,2,3,1,44,0,0,1100,0
7179,70000,1,1,2,45,9633,11462,14259,0
7180,310000,2,2,2,51,87559,74929,76404,0
7181,50000,2,2,2,51,20821,11864,13094,0
7182,50000,1,2,2,48,11351,11449,6515,0
7183,1.00E+05,1,2,1,50,66195,62771,63533,0
7184,130000,2,2,2,43,119378,121993,123503,0
7185,210000,1,3,2,46,0,70,24329,0
7186,80000,2,3,2,49,1174,0,0,0
7187,1.00E+05,2,2,1,48,32480,33237,34300,0
7188,2.00E+05,2,1,2,45,22629,24943,27210,0
7189,190000,1,1,1,50,186797,191210,195681,0
7190,50000,2,2,1,47,47990,43288,44569,0
7191,2.00E+05,1,1,2,41,158809,150904,144302,0
7192,140000,2,1,1,43,7307,11718,5280,0
7193,360000,2,2,2,50,0,0,0,0
7194,180000,2,3,2,45,-30,2200,5643,0
7195,190000,2,1,1,45,170928,170290,175630,0
7196,160000,2,2,1,50,128809,127595,115094,0
7197,350000,1,3,1,45,83393,10237,14580,0
7198,320000,2,3,2,45,1999,729,2462,0
7199,50000,2,2,2,42,49078,51063,40371,0
7200,210000,1,3,1,44,840,1665,610,0
7201,140000,2,2,2,47,137326,138119,137950,0
7202,130000,2,3,1,39,32464,33805,34810,0
7203,2.00E+05,2,3,1,46,151819,154914,157776,0
7204,160000,2,3,2,48,-146,15414,1857,0
7205,360000,1,3,2,43,2500,0,0,0
7206,270000,1,3,1,45,6532,3904,8537,0
7207,240000,2,3,1,38,15432,10835,22134,0
7208,140000,1,2,1,48,57607,60676,64072,0
7209,280000,2,3,1,47,212093,220586,214180,0
7210,210000,1,1,2,40,124147,81641,54971,0
7211,50000,2,2,1,47,0,1054,1448,0
7212,30000,2,2,1,46,25601,26886,26185,0
7213,80000,1,2,2,48,74228,76138,45441,0
7214,50000,2,2,1,48,43793,41739,20650,0
7215,30000,2,3,2,47,13568,3166,821,0
7216,2.00E+05,1,2,1,44,5440,7268,0,0
7217,5.00E+05,1,1,2,46,338,338,98,0
7218,220000,2,3,1,43,216096,189566,183838,0
7219,80000,1,2,2,44,48784,46401,39456,0
7220,120000,2,2,2,50,792,0,792,0
7221,290000,1,1,2,46,161623,166345,167924,0
7222,60000,1,2,2,46,54506,56998,59111,0
7223,230000,1,3,2,49,4259,5432,6182,0
7224,20000,2,1,1,41,18953,14043,13266,0
7225,80000,2,3,2,51,3940,4115,84,0
7226,50000,2,1,1,40,43702,44979,46755,0
7227,5.00E+05,1,3,1,43,29365,94120,36511,0
7228,210000,2,3,1,47,-36,-18,-18,0
7229,390000,2,3,2,47,450,1540,690,0
7230,170000,1,2,2,50,50104,32978,11779,0
7231,360000,1,1,1,45,0,4359,328,0
7232,270000,1,2,2,49,106600,109383,113480,0
7233,360000,2,2,2,44,58653,56329,55957,0
7234,5.00E+05,1,2,1,48,378886,382234,274586,0
7235,50000,1,3,1,49,50404,50782,49019,0
7236,210000,1,1,2,40,1168,1511,0,0
7237,80000,1,1,2,43,78573,69116,64325,0
7238,30000,2,1,1,46,22629,11332,12471,0
7239,1.00E+05,2,3,2,50,-177,-207,1050,0
7240,180000,2,2,2,40,2875,0,2125,0
7241,50000,2,2,1,48,11391,8081,16297,0
7242,120000,2,2,1,42,77413,70630,61181,0
7243,180000,2,3,1,42,2400,2400,2400,0
7244,2.00E+05,1,2,1,50,63182,44876,38764,0
7245,1.00E+05,1,2,2,43,36414,37516,38622,0
7246,1.00E+05,1,2,1,48,102349,96847,58824,0
7247,280000,1,2,1,47,2035,11009,9360,0
7248,170000,1,3,1,48,360,360,360,0
7249,380000,1,3,1,49,15019,4162,2107,0
7250,2.00E+05,1,1,2,51,3600,-4,-4,0
7251,80000,1,2,2,48,390,0,1151,0
7252,20000,2,3,2,46,0,0,0,0
7253,1.00E+05,2,3,1,41,83831,85586,87289,0
7254,390000,2,2,2,42,27918,3115,278505,0
7255,70000,2,1,2,50,70251,29481,8948,0
7256,20000,2,3,1,45,20571,19089,19658,0
7257,140000,1,2,2,43,696,696,696,0
7258,250000,2,3,1,48,98727,102134,106434,0
7259,250000,2,2,2,46,5211,5211,6282,0
7260,320000,2,2,2,45,3690,3720,4206,0
7261,290000,1,2,1,52,196566,168372,171699,0
7262,1.00E+05,1,2,1,46,99823,96932,96924,0
7263,30000,2,2,2,48,13271,9277,2655,0
7264,290000,1,1,2,46,73612,44236,3253,0
7265,5.00E+05,1,3,1,46,3580,18785,10742,0
7266,170000,2,3,1,45,23535,22876,25674,0
7267,2.00E+05,2,3,1,45,1431,1491,1000,0
7268,50000,2,1,1,43,0,0,0,0
7269,50000,2,2,2,45,30382,45888,48599,0
7270,230000,2,3,2,43,106984,102650,0,0
7271,50000,2,2,1,46,45708,48316,44070,0
7272,1.00E+05,1,1,2,44,97763,93834,86360,0
7273,140000,1,2,1,44,136032,139118,134651,0
7274,330000,2,3,1,46,-10,-10,-10,0
7275,90000,1,2,2,41,692,392,332,0
7276,240000,1,1,1,47,8936,1649,2999,0
7277,310000,1,3,1,50,166517,18901,19781,0
7278,50000,1,3,1,44,264,528,264,0
7279,5.00E+05,2,1,1,43,453,16577,40489,0
7280,20000,2,2,2,48,20885,20373,19391,0
7281,50000,1,1,1,46,9536,0,1261,0
7282,230000,2,2,2,43,73757,69748,23266,0
7283,80000,1,1,2,48,82391,80977,88815,0
7284,120000,2,2,2,44,114538,117171,115941,0
7285,250000,2,2,2,41,16884,10397,5291,0
7286,20000,2,1,1,43,546,48,498,0
7287,60000,1,2,1,42,59331,54989,53898,0
7288,180000,1,1,2,41,6092,3576,13920,0
7289,280000,1,3,1,45,1585,6416,16387,0
7290,460000,2,3,2,47,6302,31293,0,0
7291,60000,2,2,2,40,52676,41956,29626,0
7292,140000,2,3,1,47,17376,4879,6266,0
7293,30000,2,1,2,50,0,0,0,0
7294,80000,2,3,2,49,1807,133,5395,0
7295,220000,3,3,2,42,3378,1531,942,0
7296,80000,2,2,2,43,70540,66346,58421,0
7297,310000,1,3,2,41,30680,126866,129449,0
7298,40000,1,1,2,48,20057,20931,21780,0
7299,50000,2,2,1,49,49551,42517,35458,0
7300,60000,1,1,2,48,58186,58364,59108,0
7301,20000,1,2,2,46,15749,16221,19836,0
7302,320000,2,2,1,46,36831,28785,13104,0
7303,360000,1,3,2,43,4644,1417,3588,0
7304,2.00E+05,1,2,1,44,7340,5980,4486,0
7305,340000,1,2,2,44,18495,1609,17707,0
7306,230000,2,3,2,48,2227,3496,4006,0
7307,90000,2,2,2,47,2943,906,669,0
7308,2.00E+05,1,2,2,40,47236,45200,35939,0
7309,190000,1,1,1,44,187780,189924,192232,0
7310,80000,1,1,2,42,63436,49544,50418,0
7311,240000,2,2,2,46,175764,178600,182639,0
7312,20000,2,2,1,48,14437,15509,15498,0
7313,90000,2,3,2,43,3000,0,0,0
7314,20000,1,2,1,46,16354,17776,21158,0
7315,240000,1,2,2,45,0,2353,2135,0
7316,80000,1,2,2,48,1462,2472,0,0
7317,20000,2,2,1,51,16320,28674,15491,0
7318,70000,2,1,2,46,10083,11091,12117,0
7319,380000,2,3,1,44,34869,6305,5736,0
7320,20000,1,1,2,47,836,390,390,0
7321,30000,2,2,2,42,28651,28716,26570,0
7322,360000,1,1,1,50,390,390,390,0
7323,50000,1,2,1,39,49913,50588,50245,0
7324,2.00E+05,2,2,2,45,121198,123834,136629,0
7325,130000,2,2,2,45,49363,47432,94050,0
7326,440000,1,3,2,47,128808,133340,133075,0
7327,1.00E+05,2,2,2,40,13391,10577,8905,0
7328,240000,1,3,1,44,52771,54522,55634,0
7329,50000,2,2,1,47,48493,49073,50370,0
7330,220000,1,2,1,48,45075,8840,1369,0
7331,180000,1,2,2,41,20867,20168,14464,0
7332,20000,2,2,1,44,16994,18105,19504,0
7333,270000,1,2,1,42,110917,114809,113771,0
7334,50000,1,2,2,43,82843,85305,86152,0
7335,210000,2,3,1,48,103632,-36,-18,0
7336,5.00E+05,2,2,1,47,533142,504834,413844,0
7337,1.00E+05,1,2,2,49,85264,83376,81445,0
7338,320000,1,3,1,50,325445,202853,57051,0
7339,140000,2,4,2,45,91226,83650,80037,0
7340,490000,1,3,2,46,1886,9444,3180,0
7341,110000,2,3,1,44,0,0,0,0
7342,150000,2,3,1,43,5797,434,11021,0
7343,1.00E+05,1,1,1,48,99721,86232,83745,0
7344,110000,2,2,1,44,83796,86713,93436,0
7345,1.00E+05,1,1,2,44,46809,47121,45239,0
7346,270000,2,3,1,45,1576,199973,192008,0
7347,60000,2,2,2,49,59201,58493,58820,0
7348,190000,2,1,1,45,142032,40883,42835,0
7349,30000,2,2,1,44,27889,26990,24706,0
7350,5.00E+05,2,3,1,42,5379,2062,10515,0
7351,60000,1,1,2,45,26583,24825,23027,0
7352,50000,1,2,2,41,34065,35422,32612,0
7353,70000,2,3,1,43,62615,63845,65443,0
7354,360000,1,2,1,43,5800,0,0,0
7355,50000,2,3,2,36,10973,12092,13386,0
7356,140000,2,1,2,50,20923,19713,19385,0
7357,360000,2,3,2,48,0,0,0,0
7358,50000,1,1,1,46,48679,47597,48503,0
7359,230000,1,3,2,42,54598,48568,43140,0
7360,30000,1,1,2,45,23185,24194,25529,0
7361,130000,2,2,1,49,117471,104341,96395,0
7362,1.00E+05,2,2,1,43,180765,64653,10388,0
7363,50000,1,3,2,46,46750,48317,48282,0
7364,390000,2,3,2,45,0,0,1630,0
7365,150000,2,2,1,54,80437,84560,35726,0
7366,50000,1,2,2,49,0,0,0,0
7367,120000,2,2,1,50,316,316,316,0
7368,4.00E+05,2,3,1,42,-1320,5773,3944,0
7369,320000,2,2,1,43,114180,115491,109226,0
7370,60000,1,2,2,40,30834,33011,33434,0
7371,510000,1,3,1,46,0,2754,3700,0
7372,50000,1,2,2,45,1473,390,390,0
7373,3.00E+05,1,3,2,46,147277,149893,152529,0
7374,5.00E+05,1,3,1,50,10678,6914,813,0
7375,260000,2,2,1,44,3581,-9,-9,0
7376,90000,2,3,2,41,92725,94908,89711,0
7377,60000,2,3,2,48,3136,1286,1047,0
7378,230000,1,1,2,48,0,3832,1823,0
7379,70000,2,2,2,47,67967,66276,71307,0
7380,180000,2,3,2,45,0,3338,3333,0
7381,20000,2,2,1,42,12589,716,243,0
7382,160000,1,4,1,41,154412,157364,157834,0
7383,50000,2,3,2,45,9978,12493,10447,0
7384,310000,1,2,2,40,13158,1062,8805,0
7385,240000,2,2,2,49,2335,2335,0,0
7386,90000,2,3,1,48,40768,41789,42913,0
7387,180000,1,2,2,47,161186,167080,170788,0
7388,50000,1,2,2,44,18750,0,31288,0
7389,180000,2,4,2,44,252810,240518,39162,0
7390,20000,3,1,1,42,18455,19990,20215,0
7391,50000,2,2,1,47,46741,48883,50074,0
7392,290000,1,2,1,43,118801,99370,84836,0
7393,30000,1,2,2,40,11860,6846,7090,0
7394,180000,1,3,2,46,0,287,5264,0
7395,320000,2,3,2,47,44566,41007,41733,0
7396,230000,2,2,2,45,24973,24974,25566,0
7397,2.00E+05,2,3,2,45,11740,7221,1341,0
7398,40000,2,2,2,46,34253,34954,36093,0
7399,130000,2,2,2,46,48764,27347,37528,0
7400,290000,2,2,2,52,140809,130127,131218,0
7401,120000,1,1,1,47,32161,64308,65015,0
7402,50000,2,2,2,46,8585,0,880,0
7403,20000,2,1,1,41,17365,19001,20269,0
7404,150000,2,3,1,46,17444,19342,22000,0
7405,130000,2,2,2,42,44930,40688,40880,0
7406,260000,2,3,1,45,93767,80944,67691,0
7407,50000,3,2,1,49,52260,40893,81308,0
7408,50000,2,3,2,47,50933,50906,48560,0
7409,50000,2,3,1,45,0,0,0,0
7410,1.00E+05,2,3,2,46,91141,93027,94925,0
7411,140000,2,3,2,43,13626,21399,27923,0
7412,2.00E+05,1,2,1,47,135654,173946,176894,0
7413,240000,2,3,2,44,246310,250252,250169,0
7414,230000,1,3,1,46,-213,2302,22049,0
7415,240000,1,2,2,46,121386,123877,127344,0
7416,210000,2,2,2,52,1631,1024,1520,0
7417,2.00E+05,2,3,1,41,0,0,0,0
7418,20000,2,1,1,41,16958,17028,15421,0
7419,2.00E+05,2,2,2,50,165074,170905,186093,0
7420,30000,2,1,2,43,9318,10621,15685,0
7421,150000,2,2,2,48,22724,21019,19890,0
7422,280000,2,2,2,47,99,0,0,0
7423,220000,1,3,2,43,0,0,2337,0
7424,250000,1,3,1,42,3704,5303,25959,0
7425,150000,2,3,2,48,36497,38190,39322,0
7426,360000,2,1,2,51,646,0,740,0
7427,360000,2,2,2,50,220,2755,1380,0
7428,240000,2,2,2,46,0,0,0,0
7429,2.00E+05,2,3,2,44,157607,155693,155290,0
7430,30000,1,1,2,48,15126,13327,13829,0
7431,180000,1,2,2,45,151031,152510,151651,0
7432,2.00E+05,2,3,1,43,11494,9085,5455,0
7433,310000,1,2,1,49,-354,-354,-354,0
7434,50000,1,1,1,51,12975,13982,15315,0
7435,20000,2,2,1,44,19512,17692,19136,0
7436,140000,2,3,2,41,16437,18848,21209,0
7437,50000,2,1,2,49,47333,11354,12367,0
7438,230000,1,3,2,41,400,20123,20590,0
7439,230000,2,3,2,45,0,0,1024,0
7440,150000,1,2,1,43,44832,46939,57181,0
7441,420000,2,3,2,46,46209,26552,15189,0
7442,20000,1,2,1,38,14186,14960,16102,0
7443,50000,1,2,2,45,5994,1478,2946,0
7444,50000,2,3,2,48,50051,46768,48124,0
7445,150000,1,2,1,42,122375,132631,129099,0
7446,60000,2,3,2,47,57693,55760,59007,0
7447,360000,1,3,2,46,15121,6656,6722,0
7448,30000,2,2,2,46,28871,28430,29051,0
7449,5.00E+05,2,2,2,41,13631,3840,7527,0
7450,140000,3,2,2,45,107060,104629,98453,0
7451,120000,2,2,1,49,67,0,0,0
7452,420000,2,3,2,46,7880,4623,64513,0
7453,280000,1,3,2,49,4320,4789,9957,0
7454,710000,2,2,1,46,8471,16849,940,0
7455,10000,1,2,1,45,10146,9352,9919,0
7456,1.00E+05,1,3,2,44,68916,66762,68566,0
7457,260000,1,2,1,44,12695,9277,7065,0
7458,30000,2,2,2,49,25416,26260,24084,0
7459,60000,1,1,1,43,19489,20496,21702,0
7460,150000,1,2,2,49,32283,18361,9160,0
7461,50000,2,1,2,44,33831,34763,41674,0
7462,50000,2,2,1,44,39966,37584,38423,0
7463,2.00E+05,2,3,1,40,833,932,662,0
7464,120000,1,2,2,43,0,0,0,0
7465,350000,1,2,1,50,83134,84087,86492,0
7466,4.00E+05,1,1,2,42,121219,113770,355718,0
7467,120000,1,1,2,41,-150,-150,7342,0
7468,280000,1,3,2,40,3915,6686,3719,0
7469,180000,2,3,2,37,0,0,0,0
7470,70000,2,3,2,46,68689,68161,69534,0
7471,80000,1,2,2,44,81841,74516,69485,0
7472,20000,1,2,2,49,12029,13045,16024,0
7473,350000,1,3,2,47,352032,353903,351888,0
7474,2.00E+05,1,3,2,39,0,225,5628,0
7475,10000,2,2,1,40,7427,8057,8749,0
7476,50000,1,1,2,46,1884,570,180,0
7477,130000,2,2,1,44,3920,3848,942,0
7478,180000,1,2,2,42,314,8000,0,0
7479,130000,1,2,1,44,82399,89003,90160,0
7480,80000,1,2,2,42,15621,3760,1368,0
7481,360000,2,3,1,37,1246,17234,387,0
7482,130000,1,2,1,43,1048,1048,1048,0
7483,230000,2,3,2,44,25195,28652,32838,0
7484,220000,2,2,1,41,326,326,326,0
7485,310000,2,2,2,40,11566,9532,10687,0
7486,130000,2,1,2,48,119312,116259,103438,0
7487,220000,2,2,2,34,215036,216083,217461,0
7488,50000,1,2,2,47,20377,19427,19590,0
7489,10000,2,3,2,44,6251,6498,6744,0
7490,360000,1,3,1,49,2505,4070,3307,0
7491,320000,2,3,1,45,5250,-3,988,0
7492,460000,2,2,2,46,8316,11672,1110,0
7493,1.00E+05,1,2,2,43,21293,70962,9217,0
7494,20000,2,2,2,47,9410,7120,0,0
7495,50000,2,2,1,48,35176,30250,12625,0
7496,250000,1,3,2,40,170489,181700,177530,0
7497,80000,2,4,2,48,45268,47140,47411,0
7498,30000,2,3,1,46,24599,23397,22721,0
7499,130000,1,2,1,44,129998,132880,128615,0
7500,60000,1,2,1,48,42246,38923,32532,0
7501,120000,1,1,2,49,58436,60202,61042,0
7502,50000,1,2,2,49,4746,4496,0,0
7503,240000,2,2,2,41,3328,164327,10690,0
7504,280000,2,3,1,42,498,9075,4641,0
7505,2.00E+05,1,2,2,45,5592,0,1306,0
7506,2.00E+05,2,4,2,49,201598,198373,152601,0
7507,120000,2,2,1,48,74831,78082,80333,0
7508,360000,1,2,2,44,0,0,0,0
7509,2.00E+05,1,3,2,44,8000,7919,4684,0
7510,60000,2,2,2,44,27104,28179,30586,0
7511,180000,2,3,2,46,184650,0,0,0
7512,50000,1,2,1,43,27699,28513,29341,0
7513,160000,2,2,1,51,130028,107808,71934,0
7514,20000,1,2,1,45,4820,1837,390,0
7515,3.00E+05,2,3,2,41,123306,126251,131968,0
7516,30000,1,1,1,41,263,14833,5242,0
7517,130000,2,3,2,45,0,0,98,0
7518,390000,1,2,2,48,98984,102158,96446,0
7519,360000,1,1,1,38,45421,68526,47416,0
7520,50000,2,2,1,49,49224,50222,50921,0
7521,360000,1,3,1,49,47026,88355,54913,0
7522,270000,2,1,1,42,152979,101616,105562,0
7523,50000,2,2,1,39,17771,18794,19062,0
7524,30000,2,1,2,45,0,0,1469,0
